file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\db2\visitor\DB2SchemaStatVisitor.java,com.alibaba.druid.sql.dialect.db2.visitor.DB2SchemaStatVisitor,class,9,10,1,9,12,2,0,2,28,0.0,0.0,0.0,8,0,7,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,4,0,0,0,0,0,0,0,0,0,0,0,28,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\stat\TableStat.java,com.alibaba.druid.stat.TableStat$Mode,enum,0,0,0,0,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,12,1,0,1,0,0,0,0,18,9,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\proxy\jdbc\NClobProxy.java,com.alibaba.druid.proxy.jdbc.NClobProxy,interface,1,3,2,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\support\http\StatViewFilter.java,com.alibaba.druid.support.http.StatViewFilter,class,14,15,1,14,23,1,0,17,1,0.6111111,0.0,0.0,3,0,3,0,0,0,3,0,0,0,6,2,1,5,0,0,2,0,2,86,1,2,10,2,2,8,4,29,3,22,4,1,0,0,66,1,2
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\support\calcite\TDDLSqlSelect.java,com.alibaba.druid.support.calcite.TDDLSqlSelect,class,4,5,1,4,5,2,0,0,0,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,21,2,0,0,0,0,0,0,4,0,2,0,0,0,0,15,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\druid-admin\src\main\java\com\alibaba\druid\admin\DruidAdminApplication.java,com.alibaba.druid.admin.DruidAdminApplication,class,7,8,1,7,4,1,0,6,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,2,0,0,3,0,1,0,1,1,0,0,0,16,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\statement\SQLDropDatabaseStatement.java,com.alibaba.druid.sql.ast.statement.SQLDropDatabaseStatement,class,11,12,1,11,38,2,0,12,104,0.80952376,0.0,0.0,21,0,20,0,1,0,21,0,0,0,5,0,0,5,0,0,0,0,0,128,23,0,6,0,7,0,0,13,0,11,2,0,0,0,48,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\statement\SQLColumnConstraint.java,com.alibaba.druid.sql.ast.statement.SQLColumnConstraint,interface,3,12,9,3,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\proxy\jdbc\StatementProxyImpl.java,com.alibaba.druid.proxy.jdbc.StatementProxyImpl,class,10,14,4,10,83,2,1,58,1656,0.87412584,0.0,0.0,65,0,65,0,0,0,65,0,0,0,11,0,0,2,9,0,1,0,3,422,50,1,13,0,0,2,28,135,1,71,2,0,0,0,107,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\mysql\ast\statement\MySqlExtPartition.java,com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlExtPartition$Item,innerclass,5,5,0,5,19,3,0,9,3,0.6,0.0,0.0,10,0,10,0,0,0,10,0,0,0,4,0,0,4,0,0,0,0,0,67,5,0,8,0,0,0,0,5,0,5,1,0,0,0,29,9,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\visitor\SQLEvalVisitorImpl.java,com.alibaba.druid.sql.visitor.SQLEvalVisitorImpl,class,18,19,1,18,25,2,0,6,284,0.9,0.0,0.0,25,0,25,0,0,0,25,0,0,0,4,0,0,4,0,0,0,0,13,82,19,0,0,0,0,0,2,7,0,4,0,0,0,0,50,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\oracle\ast\stmt\OracleXmlColumnProperties.java,com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleXmlColumnProperties,class,4,11,7,4,12,5,0,4,24,0.75,0.0,0.0,9,0,9,0,0,0,9,0,0,0,4,0,0,4,0,0,0,0,0,84,4,0,2,0,0,0,0,4,0,4,1,0,1,0,33,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\statement\SQLErrorLoggingClause.java,com.alibaba.druid.sql.ast.statement.SQLErrorLoggingClause,class,5,7,2,5,12,2,0,7,0,0.5,0.0,0.0,8,0,8,0,0,0,8,0,0,0,3,0,0,3,0,0,0,0,0,44,4,0,3,0,0,0,0,4,0,4,1,0,0,0,29,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\mysql\ast\statement\MySqlShowBinaryLogsStatement.java,com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowBinaryLogsStatement,class,3,3,0,3,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\mysql\visitor\transform\FromSubqueryResolver.java,com.alibaba.druid.sql.dialect.mysql.visitor.transform.FromSubqueryResolver,class,17,18,1,17,16,3,0,31,7,0.6428572,0.0,0.0,7,1,6,1,0,0,6,0,0,0,4,0,0,4,0,0,3,0,1,86,6,2,4,0,0,1,5,24,2,24,2,0,0,0,59,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\statement\SQLDropViewStatement.java,com.alibaba.druid.sql.ast.statement.SQLDropViewStatement,class,7,8,1,7,21,2,0,8,100,0.82352936,0.0,0.0,17,0,16,0,1,0,17,0,0,0,4,0,0,0,4,0,0,0,0,67,5,1,2,0,0,0,1,6,0,6,3,0,0,0,39,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\proxy\jdbc\ClobProxy.java,com.alibaba.druid.proxy.jdbc.ClobProxy,interface,1,9,8,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\postgresql\ast\expr\PGExpr.java,com.alibaba.druid.sql.dialect.postgresql.ast.expr.PGExpr,interface,2,4,2,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\statement\SQLAlterIndexStatement.java,com.alibaba.druid.sql.ast.statement.SQLAlterIndexStatement$Rebuild,innerclass,3,3,0,3,4,2,0,3,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,15,1,0,0,0,0,0,0,1,0,1,1,0,0,0,17,9,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\PagerUtils.java,com.alibaba.druid.sql.PagerUtils$OracleUnorderedLimitDetectVisitor,innerclass,13,13,0,13,28,3,0,13,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,75,5,2,5,0,5,3,0,23,0,17,6,0,0,0,45,10,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\mysql\ast\MySqlUnique.java,com.alibaba.druid.sql.dialect.mysql.ast.MySqlUnique,class,5,8,3,5,14,5,0,16,78,0.0,0.0,0.0,13,0,12,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,46,6,0,0,0,0,0,0,1,0,1,1,0,0,0,30,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\mysql\ast\clause\MySqlCaseStatement.java,com.alibaba.druid.sql.dialect.mysql.ast.clause.MySqlCaseStatement$MySqlWhenStatement,innerclass,4,4,0,4,6,3,0,3,0,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,23,2,0,0,0,0,0,0,3,0,2,1,0,0,0,26,9,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\expr\SQLBooleanExpr.java,com.alibaba.druid.sql.ast.expr.SQLBooleanExpr$Type,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\SQLStatement.java,com.alibaba.druid.sql.ast.SQLStatement,interface,6,13,7,6,11,1,0,0,55,0.0,0.0,0.0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\mysql\ast\statement\MySqlShowNodeStatement.java,com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowNodeStatement,class,6,10,4,6,8,3,0,3,3,0.5714286,0.0,0.0,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,31,3,0,0,0,0,0,0,3,0,3,1,0,0,0,26,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\filter\stat\StatFilter.java,com.alibaba.druid.filter.stat.StatFilter,class,30,33,3,30,198,4,1,200,3028,0.96875006,0.0,0.0,80,1,62,6,12,0,74,0,2,0,16,7,2,9,5,0,10,0,28,789,47,3,49,6,9,36,20,144,15,121,4,0,0,0,175,1,11
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\oracle\ast\stmt\OracleAlterTableModify.java,com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleAlterTableModify,class,3,9,6,3,5,4,0,5,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,18,1,0,1,0,0,0,0,1,0,1,1,0,0,0,23,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\statement\SQLAlterFunctionStatement.java,com.alibaba.druid.sql.ast.statement.SQLAlterFunctionStatement,class,6,6,0,6,19,3,0,4,79,0.8380953,0.0,0.0,15,0,14,0,1,0,15,0,0,0,7,0,0,7,0,0,0,0,0,68,7,0,3,0,0,0,0,7,0,7,1,0,0,0,36,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\pool\ManagedDataSource.java,com.alibaba.druid.pool.ManagedDataSource,interface,0,1,1,0,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\builder\impl\SQLUpdateBuilderImpl.java,com.alibaba.druid.sql.builder.impl.SQLUpdateBuilderImpl,class,14,16,2,14,27,2,0,22,24,0.5625,0.0,0.0,16,0,16,0,0,0,16,0,0,0,2,0,0,2,0,0,0,0,1,107,15,2,1,0,0,2,2,24,2,20,1,0,0,0,63,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\support\json\JSONUtils.java,com.alibaba.druid.support.json.JSONUtils,class,2,5,3,2,2,1,0,3,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,2,0,2,0,0,0,0,15,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\statement\SQLAlterMaterializedViewStatement.java,com.alibaba.druid.sql.ast.statement.SQLAlterMaterializedViewStatement,class,7,7,0,7,33,3,0,5,334,0.903941,0.0,0.0,29,0,28,0,1,0,29,0,0,0,14,0,0,13,1,0,1,0,0,118,15,0,3,0,0,0,0,14,0,14,1,0,0,0,47,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\expr\SQLBinaryOpExprGroup.java,com.alibaba.druid.sql.ast.expr.SQLBinaryOpExprGroup,class,9,11,2,9,42,3,0,29,0,0.52380955,0.0,0.0,14,0,13,0,1,0,14,0,0,0,3,0,0,3,0,0,2,0,1,137,13,7,14,0,1,0,10,25,4,21,5,0,0,0,57,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\ads\parser\AdsCreateTableParser.java,com.alibaba.druid.sql.dialect.ads.parser.AdsCreateTableParser,class,11,12,1,11,41,2,0,32,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,156,1,5,21,0,0,6,0,11,2,11,5,0,0,0,35,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\statement\SQLDropTableGroupStatement.java,com.alibaba.druid.sql.ast.statement.SQLDropTableGroupStatement,class,9,10,1,9,15,2,0,6,13,0.6,0.0,0.0,10,0,9,0,1,0,10,0,0,0,2,0,0,0,2,0,0,0,0,50,8,0,3,0,0,0,0,3,0,3,1,0,0,0,37,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\sqlserver\ast\SQLServerStatement.java,com.alibaba.druid.sql.dialect.sqlserver.ast.SQLServerStatement,interface,2,8,6,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\statement\SQLDropResourceGroupStatement.java,com.alibaba.druid.sql.ast.statement.SQLDropResourceGroupStatement,class,6,6,0,6,11,2,0,5,14,0.625,0.0,0.0,8,0,7,0,1,0,8,0,0,0,2,0,0,2,0,0,0,0,0,37,3,0,2,0,0,0,0,3,0,3,1,0,0,0,31,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\antspark\visitor\AntsparkSchemaStatVisitor.java,com.alibaba.druid.sql.dialect.antspark.visitor.AntsparkSchemaStatVisitor,class,5,5,0,5,5,2,0,2,6,0.0,0.0,0.0,4,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\druid-admin\src\main\java\com\alibaba\druid\admin\model\ServiceNode.java,com.alibaba.druid.admin.model.ServiceNode,class,1,2,1,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\druid-spring-boot-starter\src\main\java\com\alibaba\druid\spring\boot\autoconfigure\DruidDataSourceWrapper.java,com.alibaba.druid.spring.boot.autoconfigure.DruidDataSourceWrapper,class,6,8,2,6,8,4,0,14,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,28,0,0,4,1,0,1,0,1,0,1,1,0,0,0,40,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\expr\SQLNumberExpr.java,com.alibaba.druid.sql.ast.expr.SQLNumberExpr,class,9,13,4,9,41,4,0,17,21,0.7777778,0.0,0.0,18,2,17,0,1,0,18,0,0,0,5,3,3,2,0,0,3,0,1,137,18,1,17,0,2,2,6,23,0,13,3,0,0,0,66,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\pool\ha\node\NodeEvent.java,com.alibaba.druid.pool.ha.node.NodeEvent,class,3,8,5,3,23,1,0,15,42,0.75384617,0.0,0.0,13,2,13,0,0,0,13,0,0,0,5,0,0,5,0,0,0,0,4,78,8,3,3,0,0,11,0,15,6,13,2,0,0,0,47,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\support\http\ResourceServlet.java,com.alibaba.druid.support.http.ResourceServlet$ResourceHandler,innerclass,8,8,0,8,53,1,0,38,37,0.8333333,0.0,0.0,10,0,7,0,3,0,10,0,0,0,6,0,0,0,6,0,0,0,0,145,20,2,13,0,2,29,3,25,4,23,3,0,0,0,76,9,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\mysql\ast\statement\MySqlLockTableStatement.java,com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlLockTableStatement,class,5,5,0,5,4,4,0,3,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,52,1,0,0,0,0,0,0,2,0,1,1,0,2,0,33,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\druid-spring-boot-starter\src\test\java\com\alibaba\druid\spring\boot\demo\dao\UserDao.java,com.alibaba.druid.spring.boot.demo.dao.UserDao,interface,1,3,2,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\SQLDeclareItem.java,com.alibaba.druid.sql.ast.SQLDeclareItem$Type,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\statement\SQLForeignKeyImpl.java,com.alibaba.druid.sql.ast.statement.SQLForeignKeyImpl$Match,enum,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,2,0,0,7,0,0,0,0,0,3,0,2,0,2,0,0,0,0,15,9,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\oracle\ast\stmt\OracleAlterTablespaceAddDataFile.java,com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleAlterTablespaceAddDataFile,class,4,10,6,4,4,3,0,3,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,15,1,0,0,0,0,0,0,2,0,1,1,0,0,0,23,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\statement\SQLAlterTableArchivePartition.java,com.alibaba.druid.sql.ast.statement.SQLAlterTableArchivePartition,class,4,4,0,4,5,2,0,5,0,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,0,0,1,0,0,1,0,0,18,1,0,1,0,0,0,1,1,0,1,1,0,0,0,24,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\repository\SchemaObject.java,com.alibaba.druid.sql.repository.SchemaObject$Type,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\druid-admin\src\main\java\com\alibaba\druid\admin\model\dto\ConnectionResult.java,com.alibaba.druid.admin.model.dto.ConnectionResult,class,4,5,1,4,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,17,0,0,0,0,0,2,0,0,0,2,0,0,1,0,6,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\ast\SQLMapDataType.java,com.alibaba.druid.sql.ast.SQLMapDataType,class,7,8,1,7,29,2,0,8,218,0.8333333,0.0,0.0,24,0,23,0,1,0,24,0,0,0,4,1,1,3,0,0,1,0,1,98,14,0,4,0,0,1,0,7,0,5,1,0,0,0,53,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\mysql\ast\statement\MysqlCreateFullTextDictionaryStatement.java,com.alibaba.druid.sql.dialect.mysql.ast.statement.MysqlCreateFullTextDictionaryStatement,class,5,5,0,5,9,2,0,4,7,0.61904764,0.0,0.0,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,33,3,0,1,0,0,0,0,3,0,3,1,0,0,0,30,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\FastsqlColumnAmbiguousException.java,com.alibaba.druid.FastsqlColumnAmbiguousException,class,1,1,0,1,2,5,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\dialect\mysql\ast\statement\MySqlAlterTableAlterColumn.java,com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlAlterTableAlterColumn,class,5,6,1,5,8,3,0,3,7,0.61904764,0.0,0.0,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,30,3,0,0,0,0,0,0,3,0,3,1,0,0,0,28,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\repository\SchemaRepository.java,com.alibaba.druid.sql.repository.SchemaRepository,class,55,79,24,55,202,6,0,105,1529,0.927966,0.0,0.0,59,0,44,2,4,9,57,0,0,0,8,1,0,2,6,0,1,0,16,934,97,12,87,1,14,9,16,186,3,139,8,0,4,0,133,1,1
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\sql\parser\SQLSelectListCache.java,com.alibaba.druid.sql.parser.SQLSelectListCache$Entry,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,0,4,0,0,0,4,0,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,12,10,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\pool\vendor\OracleExceptionSorter.java,com.alibaba.druid.pool.vendor.OracleExceptionSorter,class,3,7,4,3,70,1,1,15,0,0.6666667,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,2,0,3,0,0,2,0,3,104,7,1,3,1,7,8,55,9,0,8,4,0,0,0,48,1,1
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\druid\src\main\java\com\alibaba\druid\pool\ha\node\FileNodeListener.java,com.alibaba.druid.pool.ha.node.FileNodeListener$Anonymous1,anonymous,1,1,0,1,3,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1,0,5,0,0,1,0,1,0,0,0,16,-1,3
