id,stargazerCount,nameWithOwner,url,createdAt,releases,ageinyears,LOC,CBO,DIT,LCOM
MDEwOlJlcG9zaXRvcnkzMTA2Njk2,5700,JakeWharton/DiskLruCache,https://github.com/JakeWharton/DiskLruCache,2012-01-05T00:36:34Z,0,10.66,1937.0,2.5,1.0,0.5863095199999999
MDEwOlJlcG9zaXRvcnk3MzAzNDEyMg==,5690,527515025/springBoot,https://github.com/527515025/springBoot,2016-11-07T02:13:31Z,0,5.82,6250.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMzE3MzI3ODI=,5688,h2pl/Java-Tutorial,https://github.com/h2pl/Java-Tutorial,2018-05-01T15:57:21Z,0,4.34,8.0,0.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzNzE3MzUxMg==,5687,lets-blade/blade,https://github.com/lets-blade/blade,2015-06-10T03:35:49Z,9,7.24,15300.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0MjM4OTc3,5682,springfox/springfox,https://github.com/springfox/springfox,2012-05-06T06:38:57Z,12,10.33,32115.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMzUzNjM5Mw==,5665,alibaba/transmittable-thread-local,https://github.com/alibaba/transmittable-thread-local,2013-10-13T08:48:33Z,53,8.89,3356.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0NDY4MTQwMA==,5664,gzu-liyujiang/AndroidPicker,https://github.com/gzu-liyujiang/AndroidPicker,2015-10-21T14:21:16Z,52,6.87,13130.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk2MTQ0NjA4MA==,5658,liyifeng1994/ssm,https://github.com/liyifeng1994/ssm,2016-06-18T17:58:56Z,0,6.21,369.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxNTMxOTUwNw==,5653,google/grafika,https://github.com/google/grafika,2013-12-19T18:36:53Z,1,8.71,10035.0,5.0,2.0,0.5833333
MDEwOlJlcG9zaXRvcnkyMDM5NDU4MQ==,5653,daimajia/AndroidImageSlider,https://github.com/daimajia/AndroidImageSlider,2014-06-02T06:04:17Z,5,8.26,3813.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyOTk1NTQ1OA==,5640,frohoff/ysoserial,https://github.com/frohoff/ysoserial,2015-01-28T07:13:55Z,1,7.6,3851.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk4MjQwNTE5MQ==,5620,k0shk0sh/FastHub,https://github.com/k0shk0sh/FastHub,2017-02-18T17:53:16Z,63,5.54,40321.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk4ODc3NTEy,5616,nhaarman/ListViewAnimations,https://github.com/nhaarman/ListViewAnimations,2013-03-19T11:59:23Z,14,9.46,5697.0,5.0,2.0,0.0
MDEwOlJlcG9zaXRvcnk4Mzg1MTA1Ng==,5615,yarolegovich/DiscreteScrollView,https://github.com/yarolegovich/DiscreteScrollView,2017-03-03T23:38:54Z,2,5.51,3698.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzMzQyNzQyNzE=,5612,opensearch-project/OpenSearch,https://github.com/opensearch-project/OpenSearch,2021-01-29T22:10:00Z,21,1.6,978942.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk3MDc4MDAwMg==,5604,flowable/flowable-engine,https://github.com/flowable/flowable-engine,2016-10-13T07:21:43Z,20,5.89,545128.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyMDU5MzA5OQ==,5598,dmytrodanylyk/circular-progress-button,https://github.com/dmytrodanylyk/circular-progress-button,2014-06-07T12:58:48Z,1,8.24,1429.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzODYwMjQ1Nw==,5595,graphql-java/graphql-java,https://github.com/graphql-java/graphql-java,2015-07-06T06:52:20Z,46,7.16,50060.0,6.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk1NDE3MjY2,5594,amlcurran/ShowcaseView,https://github.com/amlcurran/ShowcaseView,2012-08-14T19:07:36Z,13,10.06,2086.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk3NjMyNTYxNQ==,5581,jpush/aurora-imui,https://github.com/jpush/aurora-imui,2016-12-13T05:24:01Z,42,5.72,17788.0,2.5,1.0,0.0
MDEwOlJlcG9zaXRvcnkyNjkyMTExNg==,5576,haifengl/smile,https://github.com/haifengl/smile,2014-11-20T16:28:12Z,22,7.79,95525.0,4.0,1.0,0.083333336
MDEwOlJlcG9zaXRvcnkxNjEyOTYwMzc=,5561,Meituan-Dianping/Leaf,https://github.com/Meituan-Dianping/Leaf,2018-12-11T07:41:35Z,0,3.73,1305.0,1.5,1.0,0.0
MDEwOlJlcG9zaXRvcnk0MTUzOTA1MQ==,5560,hongyangAndroid/FlowLayout,https://github.com/hongyangAndroid/FlowLayout,2015-08-28T09:32:31Z,0,7.02,810.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk1OTI1NTYw,5551,JesusFreke/smali,https://github.com/JesusFreke/smali,2012-09-23T19:51:16Z,0,9.95,46762.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0NDcwNDM1,5545,mapstruct/mapstruct,https://github.com/mapstruct/mapstruct,2012-05-28T12:42:42Z,25,10.27,83641.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyMDMyNDczOQ==,5528,knightliao/disconf,https://github.com/knightliao/disconf,2014-05-30T09:39:27Z,12,8.27,14009.0,3.0,1.0,0.190476195
MDEwOlJlcG9zaXRvcnkzNjg4Njc4,5524,emilsjolander/StickyListHeaders,https://github.com/emilsjolander/StickyListHeaders,2012-03-11T18:29:18Z,16,10.48,2112.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk4Njc1NjQ=,5518,robolectric/robolectric,https://github.com/robolectric/robolectric,2010-08-28T00:28:25Z,85,12.02,169257.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzMjgzNDIxNQ==,5495,sockeqwe/mosby,https://github.com/sockeqwe/mosby,2015-03-25T00:59:19Z,15,7.45,17138.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk2NDg2NDk2Mg==,5490,alibaba/freeline,https://github.com/alibaba/freeline,2016-08-03T17:22:52Z,22,6.09,5357.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0NzQ0MjIyOA==,5482,changmingxie/tcc-transaction,https://github.com/changmingxie/tcc-transaction,2015-12-05T04:27:53Z,5,6.75,11782.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMzQ4NjkxMA==,5467,facebookarchive/rebound,https://github.com/facebookarchive/rebound,2013-10-11T01:12:37Z,10,8.9,4095.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMjQyMzAyMDQ=,5456,micronaut-projects/micronaut-core,https://github.com/micronaut-projects/micronaut-core,2018-03-07T12:05:08Z,131,4.5,134437.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk1NDQxMzQzNQ==,5444,amitshekhariitbhu/Fast-Android-Networking,https://github.com/amitshekhariitbhu/Fast-Android-Networking,2016-03-21T18:35:44Z,8,6.46,19596.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxNzE1MDk5Mw==,5442,dm77/barcodescanner,https://github.com/dm77/barcodescanner,2014-02-24T21:14:09Z,6,8.53,2796.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0ODI4OTMzNw==,5404,hanks-zyh/HTextView,https://github.com/hanks-zyh/HTextView,2015-12-19T16:34:59Z,0,6.71,3076.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxNDQ2NjQzMg==,5389,jgilfelt/SystemBarTint,https://github.com/jgilfelt/SystemBarTint,2013-11-17T12:35:05Z,3,8.8,807.0,7.0,2.0,0.33333334
MDEwOlJlcG9zaXRvcnk0MTExNTI2Mg==,5383,evernote/android-job,https://github.com/evernote/android-job,2015-08-20T19:36:54Z,31,7.04,10693.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyOTEwMjM2Nw==,5367,junit-team/junit5,https://github.com/junit-team/junit5,2015-01-11T19:06:10Z,57,7.65,76032.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk2NDg1ODMyMQ==,5341,yanzhenjie/SwipeRecyclerView,https://github.com/yanzhenjie/SwipeRecyclerView,2016-08-03T15:43:34Z,0,6.09,11090.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMTg4ODM1Ng==,5341,evant/gradle-retrolambda,https://github.com/evant/gradle-retrolambda,2013-08-05T02:09:58Z,37,9.08,623.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMTc5NzgyNjU=,5332,apache/dubbo-spring-boot-project,https://github.com/apache/dubbo-spring-boot-project,2018-01-18T12:10:50Z,13,4.63,1787.0,6.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk1MTY0NjUzMA==,5313,Vedenin/useful-java-links,https://github.com/Vedenin/useful-java-links,2016-02-13T13:14:52Z,0,6.56,5967.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyMDY5MDUwNjU=,5313,macrozheng/springcloud-learning,https://github.com/macrozheng/springcloud-learning,2019-09-07T02:36:16Z,0,2.99,1979.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0NjQwNDcyOQ==,5311,XRecyclerView/XRecyclerView,https://github.com/XRecyclerView/XRecyclerView,2015-11-18T08:14:22Z,0,6.8,5151.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzNjk1NzQ0,5283,commonsguy/cw-omnibus,https://github.com/commonsguy/cw-omnibus,2012-03-12T14:12:06Z,36,10.48,71119.0,4.0,2.0,0.0
MDEwOlJlcG9zaXRvcnk4ODk5MzI=,5277,scribejava/scribejava,https://github.com/scribejava/scribejava,2010-09-05T19:11:40Z,7,12.0,12625.0,3.0,1.0,0.225
MDEwOlJlcG9zaXRvcnk2ODE5Nzg5NQ==,5271,crazycodeboy/react-native-splash-screen,https://github.com/crazycodeboy/react-native-splash-screen,2016-09-14T10:43:55Z,12,5.97,246.0,2.5,1.0,0.0
MDEwOlJlcG9zaXRvcnk2MjkyMDI5,5270,yixia/VitamioBundle,https://github.com/yixia/VitamioBundle,2012-10-19T08:40:49Z,0,9.88,6501.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk3Njk0MjA4,5261,lucasr/twoway-view,https://github.com/lucasr/twoway-view,2013-01-18T20:55:23Z,0,9.63,3688.0,4.0,1.0,0.33333334
MDEwOlJlcG9zaXRvcnkzOTU3MTA3NQ==,5260,wasabeef/Blurry,https://github.com/wasabeef/Blurry,2015-07-23T14:12:08Z,0,7.12,636.0,3.5,1.0,0.0
MDEwOlJlcG9zaXRvcnk0OTI2ODgwMg==,5251,wuhaoyu1990/MagicCamera,https://github.com/wuhaoyu1990/MagicCamera,2016-01-08T11:36:56Z,0,6.66,14543.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyOTc4MjQwMA==,5229,h6ah4i/android-advancedrecyclerview,https://github.com/h6ah4i/android-advancedrecyclerview,2015-01-24T16:14:39Z,1,7.61,20692.0,4.0,2.0,0.0
MDEwOlJlcG9zaXRvcnkzMjYzMTM1Mw==,5222,Clans/FloatingActionButton,https://github.com/Clans/FloatingActionButton,2015-03-21T12:36:16Z,14,7.46,2805.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk2NzkyMDU5OQ==,5210,KeepSafe/TapTargetView,https://github.com/KeepSafe/TapTargetView,2016-09-11T09:07:36Z,23,5.98,1948.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxODkxNTIzMw==,5204,xxv/android-lifecycle,https://github.com/xxv/android-lifecycle,2014-04-18T14:26:22Z,0,8.38,481.0,7.5,2.0,0.0
MDEwOlJlcG9zaXRvcnkyOTE4NjMyNw==,5204,Yalantis/Side-Menu.Android,https://github.com/Yalantis/Side-Menu.Android,2015-01-13T11:11:27Z,2,7.64,449.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzNjIwNTQ4OA==,5203,motianhuo/wechat,https://github.com/motianhuo/wechat,2015-05-25T02:33:37Z,0,7.28,34426.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk2OTA1NDkz,5199,journeyapps/zxing-android-embedded,https://github.com/journeyapps/zxing-android-embedded,2012-11-28T16:36:39Z,9,9.77,5169.0,4.0,1.0,0.36666667
MDEwOlJlcG9zaXRvcnkzNTQ4MjU0,5198,thinkaurelius/titan,https://github.com/thinkaurelius/titan,2012-02-25T22:53:53Z,0,10.52,71163.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0ODEyMzM2,5196,square/otto,https://github.com/square/otto,2012-06-27T19:06:49Z,0,10.19,1987.0,1.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk1MzMzMDAzMA==,5180,quartz-scheduler/quartz,https://github.com/quartz-scheduler/quartz,2016-03-07T14:05:37Z,2,6.49,42015.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk2OTQwMDMyNg==,5178,confluentinc/ksql,https://github.com/confluentinc/ksql,2016-09-27T21:30:15Z,8,5.94,118683.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0NjM0ODAyNg==,5176,Karumi/Dexter,https://github.com/Karumi/Dexter,2015-11-17T13:14:43Z,33,6.8,2197.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyMzQzOTQ2Mw==,5174,btraceio/btrace,https://github.com/btraceio/btrace,2014-08-28T18:58:24Z,29,8.02,38476.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxNDY5NjA5MQ==,5138,raphw/byte-buddy,https://github.com/raphw/byte-buddy,2013-11-25T19:38:03Z,252,8.77,252630.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyNTQ0MzA1,5133,wiremock/wiremock,https://github.com/wiremock/wiremock,2011-10-09T20:27:24Z,4,10.9,40193.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0MTEwNTQ1MA==,5118,TommyLemon/Android-ZBLibrary,https://github.com/TommyLemon/Android-ZBLibrary,2015-08-20T16:03:53Z,25,7.04,14602.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxNTQzMDkwODM=,5107,getActivity/AndroidProject,https://github.com/getActivity/AndroidProject,2018-10-23T10:30:55Z,17,3.87,20468.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk5NjEwMzY=,5085,hibernate/hibernate-orm,https://github.com/hibernate/hibernate-orm,2010-10-04T16:15:52Z,16,11.92,743493.0,5.0,1.0,0.25
MDEwOlJlcG9zaXRvcnkxNjI1OTg2,5070,jOOQ/jOOQ,https://github.com/jOOQ/jOOQ,2011-04-17T10:43:33Z,0,11.38,205015.0,6.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyNjU1NzkwNTM=,5069,fuzhengwei/itstack-demo-design,https://github.com/fuzhengwei/itstack-demo-design,2020-05-20T13:45:30Z,0,2.29,3985.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk4OTQwNTM0,5056,careercup/ctci,https://github.com/careercup/ctci,2013-03-21T23:01:01Z,0,9.46,11244.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk3NDI2MTE2OA==,5054,ffay/lanproxy,https://github.com/ffay/lanproxy,2016-11-20T08:12:10Z,1,5.79,2668.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk5OTE4MzkwMg==,5050,alibaba/jvm-sandbox,https://github.com/alibaba/jvm-sandbox,2017-08-03T02:55:31Z,12,5.09,14483.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzMzI0MzcyNQ==,5036,danikula/AndroidVideoCache,https://github.com/danikula/AndroidVideoCache,2015-04-01T11:25:52Z,20,7.43,3217.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzMTQ0MTg2Mg==,5032,facebook/shimmer-android,https://github.com/facebook/shimmer-android,2015-02-27T22:25:22Z,5,7.52,885.0,9.0,2.0,0.125
MDEwOlJlcG9zaXRvcnkyNjQ1MDU1Mw==,5023,frogermcs/InstaMaterial,https://github.com/frogermcs/InstaMaterial,2014-11-10T18:56:49Z,1,7.82,2223.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk4NjU4NTc3Ng==,5020,alibaba/UltraViewPager,https://github.com/alibaba/UltraViewPager,2017-03-29T13:31:53Z,10,5.43,1518.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0Njk3NzEzMA==,5014,wequick/Small,https://github.com/wequick/Small,2015-11-27T11:37:20Z,25,6.77,7726.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0NzEwODc2,5007,Trinea/android-common,https://github.com/Trinea/android-common,2012-06-19T07:49:46Z,1,10.21,6671.0,3.0,1.0,0.45
MDEwOlJlcG9zaXRvcnk1MjA1NDc1Ng==,4998,AriaLyy/Aria,https://github.com/AriaLyy/Aria,2016-02-19T02:16:07Z,26,6.54,42723.0,4.0,1.0,0.25
MDEwOlJlcG9zaXRvcnkxODQzMDQ3,4989,spring-attic/spring-mvc-showcase,https://github.com/spring-attic/spring-mvc-showcase,2011-06-03T15:36:55Z,0,11.26,1281.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzNzg2MjM3,4988,hazelcast/hazelcast,https://github.com/hazelcast/hazelcast,2012-03-21T12:25:18Z,173,10.46,977597.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk5NzMzMTIz,4982,socketio/socket.io-client-java,https://github.com/socketio/socket.io-client-java,2013-04-28T17:04:05Z,5,9.35,5646.0,1.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk4MTIxNzA3,4977,mybatis/generator,https://github.com/mybatis/generator,2013-02-10T11:14:50Z,10,9.56,72734.0,5.0,2.0,0.0
MDEwOlJlcG9zaXRvcnkxNjM3ODg3OQ==,4974,vavr-io/vavr,https://github.com/vavr-io/vavr,2014-01-30T14:07:25Z,17,8.59,64395.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk2NjcwNDA4OA==,4973,amitshekhariitbhu/RxJava2-Android-Samples,https://github.com/amitshekhariitbhu/RxJava2-Android-Samples,2016-08-27T08:21:37Z,0,6.02,3992.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMzgxOTQ0MzM=,4967,Nepxion/Discovery,https://github.com/Nepxion/Discovery,2018-06-21T16:16:49Z,114,4.21,21113.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyNzkxMzc1Mw==,4963,orhanobut/dialogplus,https://github.com/orhanobut/dialogplus,2014-12-12T09:24:44Z,9,7.73,1047.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyNTIwODM5OA==,4954,traex/RippleEffect,https://github.com/traex/RippleEffect,2014-10-14T13:32:51Z,0,7.89,504.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxOTA4MjcxNQ==,4948,microg/GmsCore,https://github.com/microg/GmsCore,2014-04-23T19:28:47Z,26,8.37,35665.0,4.0,2.0,0.059649125
MDEwOlJlcG9zaXRvcnkyNjI0NTIx,4947,gephi/gephi,https://github.com/gephi/gephi,2011-10-22T03:14:46Z,17,10.87,122346.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk2NDIwMjA5NQ==,4941,yipianfengye/android-zxingLibrary,https://github.com/yipianfengye/android-zxingLibrary,2016-07-26T08:00:18Z,0,6.11,2018.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk2NzAxMzk3Mw==,4935,rubensousa/GravitySnapHelper,https://github.com/rubensousa/GravitySnapHelper,2016-08-31T07:25:23Z,14,6.01,610.0,4.5,1.5,0.0
MDEwOlJlcG9zaXRvcnk1NDk2MTE0NQ==,4926,Devlight/NavigationTabBar,https://github.com/Devlight/NavigationTabBar,2016-03-29T08:59:27Z,13,6.43,2538.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxNzUxNzUyMQ==,4889,auth0/java-jwt,https://github.com/auth0/java-jwt,2014-03-07T15:06:11Z,36,8.5,8717.0,3.0,1.0,0.25
MDEwOlJlcG9zaXRvcnkyNDg0MTYyNzM=,4889,didi/KnowStreaming,https://github.com/didi/KnowStreaming,2020-03-19T05:13:51Z,14,2.46,21215.0,4.0,1.0,0.33333334
MDEwOlJlcG9zaXRvcnk1NTIyODEwMw==,4887,Ramotion/folding-cell-android,https://github.com/Ramotion/folding-cell-android,2016-04-01T11:38:47Z,0,6.43,812.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyNDk1MzA4MA==,4884,google/google-authenticator,https://github.com/google/google-authenticator,2014-10-08T17:54:27Z,0,7.91,3935.0,2.0,1.0,0.25
MDEwOlJlcG9zaXRvcnkxNzU2NTAyMDE=,4879,alipay/SoloPi,https://github.com/alipay/SoloPi,2019-03-14T15:32:49Z,8,3.48,56327.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxNDMxNzU0OTY=,4869,cabaletta/baritone,https://github.com/cabaletta/baritone,2018-08-01T15:34:21Z,61,4.09,17179.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyNTIzNzYwOA==,4861,andkulikov/Transitions-Everywhere,https://github.com/andkulikov/Transitions-Everywhere,2014-10-15T03:37:03Z,23,7.89,9485.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMzE0MDQ5MTA=,4857,DingMouRen/LayoutManagerGroup,https://github.com/DingMouRen/LayoutManagerGroup,2018-04-28T11:47:38Z,0,4.35,2285.0,3.0,2.0,0.0
MDEwOlJlcG9zaXRvcnkxMDk5MTAzODk=,4835,huangyanbin/smartTable,https://github.com/huangyanbin/smartTable,2017-11-08T01:11:14Z,44,4.82,14165.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxOTc0ODI1MQ==,4817,claritylab/lucida,https://github.com/claritylab/lucida,2014-05-13T17:12:49Z,0,8.31,23221.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxNjY0MzU4MDQ=,4815,ElderDrivers/EdXposed,https://github.com/ElderDrivers/EdXposed,2019-01-18T16:18:19Z,27,3.63,71794.0,4.0,1.0,0.25
MDEwOlJlcG9zaXRvcnkxNzU2MzUw,4815,JodaOrg/joda-time,https://github.com/JodaOrg/joda-time,2011-05-16T16:49:57Z,38,11.3,91489.0,6.0,2.0,0.5833333
MDEwOlJlcG9zaXRvcnk0Njc2NjExMg==,4809,mcxiaoke/packer-ng-plugin,https://github.com/mcxiaoke/packer-ng-plugin,2015-11-24T04:08:08Z,1,6.78,1776.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0OTY5NDA0NA==,4806,razerdp/BasePopup,https://github.com/razerdp/BasePopup,2016-01-15T03:31:07Z,15,6.64,28208.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxNTA1NzIxNg==,4775,etsy/AndroidStaggeredGrid,https://github.com/etsy/AndroidStaggeredGrid,2013-12-09T19:43:45Z,7,8.74,4010.0,3.0,1.5,0.21666667
MDEwOlJlcG9zaXRvcnk4NjI4OTkwMQ==,4772,baidu/uid-generator,https://github.com/baidu/uid-generator,2017-03-27T04:03:43Z,0,5.44,873.0,1.0,1.0,0.64285713
MDEwOlJlcG9zaXRvcnk3OTQ0NzQzMw==,4758,hustcc/JS-Sorting-Algorithm,https://github.com/hustcc/JS-Sorting-Algorithm,2017-01-19T11:36:21Z,0,5.62,389.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk2NDkwNDkxNg==,4747,google/cameraview,https://github.com/google/cameraview,2016-08-04T05:22:14Z,0,6.08,2983.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk3NTg4MjE3Mg==,4746,Netflix/conductor,https://github.com/Netflix/conductor,2016-12-07T22:48:42Z,306,5.74,44330.0,5.0,1.0,0.22222222
MDEwOlJlcG9zaXRvcnkyODM4MTE4Mg==,4742,saiwu-bigkoo/Android-ConvenientBanner,https://github.com/saiwu-bigkoo/Android-ConvenientBanner,2014-12-23T06:12:33Z,0,7.7,848.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk4NjU0MTI=,4723,OpenTSDB/opentsdb,https://github.com/OpenTSDB/opentsdb,2010-08-27T02:05:20Z,26,12.02,103458.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk3NDI3MTA1NA==,4715,youlookwhat/CloudReader,https://github.com/youlookwhat/CloudReader,2016-11-20T11:59:25Z,25,5.79,19274.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk2NzA5MTQ5,4715,pardom-zz/ActiveAndroid,https://github.com/pardom-zz/ActiveAndroid,2012-11-15T18:10:45Z,0,9.8,3158.0,3.0,2.0,0.0
MDEwOlJlcG9zaXRvcnkxMjk4NDc0Ng==,4713,gabrielemariotti/cardslib,https://github.com/gabrielemariotti/cardslib,2013-09-20T21:57:19Z,27,8.96,32257.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMTQ1MjA3MTc=,4696,lingochamp/okdownload,https://github.com/lingochamp/okdownload,2017-12-17T08:21:22Z,8,4.71,18986.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxOTY0MTYzOA==,4693,lettuce-io/lettuce-core,https://github.com/lettuce-io/lettuce-core,2014-05-10T13:08:46Z,101,8.32,79633.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk2NjMyMzk2MA==,4693,Jasonchenlijian/FastBle,https://github.com/Jasonchenlijian/FastBle,2016-08-23T02:06:33Z,9,6.03,4713.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0MDEwMjE4Ng==,4691,hongyangAndroid/baseAdapter,https://github.com/hongyangAndroid/baseAdapter,2015-08-03T02:55:51Z,0,7.09,1563.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyODc1Mjg1MA==,4647,wdullaer/MaterialDateTimePicker,https://github.com/wdullaer/MaterialDateTimePicker,2015-01-03T19:41:03Z,54,7.67,7536.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzNTQ0ODc4MA==,4637,google/google-java-format,https://github.com/google/google-java-format,2015-05-11T20:38:28Z,17,7.32,12252.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyMDA4OTg1Nw==,4631,apache/hbase,https://github.com/apache/hbase,2014-05-23T07:00:07Z,25,8.28,899111.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMzgxNjcz,4630,kiegroup/drools,https://github.com/kiegroup/drools,2011-02-18T08:37:05Z,0,11.54,714607.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyMTc0MTg5MQ==,4626,spring-cloud/spring-cloud-netflix,https://github.com/spring-cloud/spring-cloud-netflix,2014-07-11T15:46:12Z,2,8.15,7198.0,6.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzNDAzOTY5MA==,4622,apache/groovy,https://github.com/apache/groovy,2015-04-16T07:00:05Z,0,7.39,189600.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzMTAwMTQyMg==,4621,square/sqlbrite,https://github.com/square/sqlbrite,2015-02-19T04:38:37Z,9,7.54,3329.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk2NjU5MDgyMg==,4617,nisrulz/android-tips-tricks,https://github.com/nisrulz/android-tips-tricks,2016-08-25T20:27:33Z,0,6.03,22.0,1.0,1.0,0.25
MDEwOlJlcG9zaXRvcnk4MTI2NzE3MQ==,4609,jgilfelt/chuck,https://github.com/jgilfelt/chuck,2017-02-07T23:51:39Z,5,5.57,1698.0,4.0,1.0,0.0
